CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,COMUNIDAD_AUT
CLIX9795,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,0,1.0,0,0,23161,2,1,13
CLIX9796,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,732,16815,3,1,8
CLIX9797,9,6,1,2.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,1459,20931,3,2,1
CLIX9798,9,6,1,2.0,1,0,0,1,1,0,1,0,2.0,0,1.0,1,732,8961,3,1,8
CLIX9799,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,7545,3,1,13
CLIX9800,9,6,1,2.0,1,0,0,0,1,1,0,0,2.0,1,2.0,0,1380,11198,3,2,8
CLIX9801,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,1,0.0,1,0,9245,2,1,7
CLIX9802,9,6,1,2.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,1459,21523,2,1,13
CLIX9803,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,793,18390,2,2,13
CLIX9804,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,0,12384,2,2,17
CLIX9805,9,6,1,2.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,0,9498,2,2,8
CLIX9806,9,6,1,2.0,1,1,1,0,1,0,0,0,0.0,1,2.0,1,0,18244,2,2,13
CLIX9807,9,6,1,2.0,1,1,0,1,1,0,1,0,4.0,0,3.0,1,742,8989,2,1,0
CLIX9808,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,828,20357,3,2,13
CLIX9809,9,6,1,2.0,1,0,0,0,1,0,0,0,2.0,0,3.0,1,0,16429,2,1,1
CLIX9810,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,828,35850,3,1,8
CLIX9811,9,6,1,2.0,1,1,0,0,1,1,0,0,4.0,1,1.0,0,742,8770,2,2,0
CLIX9812,9,6,1,2.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,828,27071,2,2,13
CLIX9813,9,6,1,2.0,1,0,0,1,1,0,0,0,0.0,1,2.0,0,0,19419,1,2,8
CLIX9814,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,1.0,0,0,16140,1,1,8
CLIX9815,9,6,1,2.0,1,0,0,1,1,1,1,0,2.0,1,1.0,0,1297,19985,2,2,8
CLIX9816,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,4057,10240,2,2,13
CLIX9817,9,6,1,2.0,1,0,0,1,0,0,1,0,2.0,0,2.0,1,1297,6935,3,2,8
CLIX9818,9,6,1,2.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,1297,8900,1,1,3
CLIX9819,9,6,1,2.0,1,0,3,1,1,0,0,0,0.0,0,2.0,0,1297,16119,2,1,7
CLIX9820,9,6,1,2.0,1,1,0,1,1,0,1,0,3.0,0,1.0,0,1297,17531,2,2,13
CLIX9821,9,6,1,2.0,1,1,0,1,1,0,0,0,2.0,0,1.0,0,4977,19969,2,2,16
CLIX9822,3,5,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,4822,19921,3,1,7
CLIX9823,3,5,0,1.0,1,0,0,0,2,0,0,0,4.0,0,2.0,0,0,23750,3,1,7
CLIX9824,3,5,1,1.0,1,0,3,1,2,1,0,0,4.0,1,3.0,1,2353,13680,3,1,0
CLIX9825,3,5,1,1.0,1,0,3,1,1,1,0,0,2.0,0,3.0,1,0,21347,3,1,11
CLIX9826,3,5,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,1676,7111,2,2,17
CLIX9827,3,5,1,1.0,1,0,3,1,1,0,0,0,0.0,0,2.0,0,2839,24291,2,2,11
CLIX9828,3,5,1,1.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,2839,11560,3,1,11
CLIX9829,3,5,1,1.0,1,2,0,1,1,1,1,0,3.0,0,3.0,1,1868,7836,2,2,11
CLIX9830,3,5,1,1.0,1,0,3,0,1,1,0,0,4.0,0,2.0,0,2839,27681,2,1,13
CLIX9831,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,2839,22694,3,1,13
CLIX9833,3,5,1,1.0,1,0,3,1,1,1,0,0,2.0,0,3.0,1,0,16631,3,1,0
CLIX9834,3,5,0,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,519,12625,3,2,8
CLIX9835,3,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,1,0,18184,3,2,13
CLIX9836,3,0,0,1.0,1,0,0,1,2,0,0,0,2.0,0,0.0,0,0,8885,3,1,8
CLIX9837,3,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,0,12462,3,2,2
CLIX9838,3,0,0,1.0,1,0,3,1,1,1,0,0,4.0,1,0.0,0,0,4990,2,1,14
CLIX9839,3,0,0,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,0,0,3,2,17
CLIX9840,3,0,0,1.0,1,0,3,1,1,0,0,0,4.0,1,0.0,0,1380,12981,3,1,0
CLIX9841,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1465,18377,3,2,17
CLIX9842,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2342,10933,3,2,8
CLIX9844,3,0,0,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,2946,10188,3,1,13
CLIX9845,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1978,18971,3,2,6
CLIX9846,3,0,0,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,2024,7445,3,1,7
CLIX9847,3,0,0,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,1,0,21902,2,2,11
CLIX9848,3,0,0,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,0,13487,3,1,0
CLIX9849,3,0,0,1.0,1,2,3,1,1,0,0,0,0.0,0,0.0,1,0,17138,3,1,4
CLIX9850,3,0,1,2.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,3431,31570,2,1,13
CLIX9851,3,0,1,2.0,1,2,0,1,2,0,0,0,3.0,0,2.0,1,2353,7777,3,2,17
CLIX9852,3,0,1,2.0,1,0,0,1,2,0,0,0,2.0,1,2.0,0,2353,24828,3,1,11
CLIX9853,3,0,1,2.0,1,2,0,1,1,0,0,0,3.0,0,3.0,1,4153,17561,2,1,8
CLIX9854,3,0,1,2.0,1,0,1,1,1,0,0,0,3.0,0,1.0,1,1525,12145,3,2,8
CLIX9855,3,0,1,2.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,3465,20334,2,1,13
CLIX9856,3,0,1,2.0,1,2,3,1,1,0,1,0,2.0,0,3.0,1,4749,18824,2,2,7
CLIX9857,3,0,1,1.0,1,0,0,0,1,0,0,0,4.0,0,3.0,1,2629,0,3,2,6
CLIX9858,3,0,1,1.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,1525,22092,3,2,0
CLIX9859,3,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,1,1525,9090,2,2,11
CLIX9860,3,0,1,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,1525,12650,3,2,8
CLIX9861,3,0,1,1.0,1,2,0,1,1,0,0,0,2.0,0,3.0,1,0,18756,3,1,8
CLIX9862,3,0,1,1.0,1,0,3,1,1,1,0,0,2.0,1,3.0,1,1223,34441,2,1,5
CLIX9863,3,0,1,1.0,1,0,3,1,1,0,0,0,0.0,0,3.0,1,0,16427,3,2,13
CLIX9864,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,17118,3,1,13
CLIX9865,3,0,1,1.0,1,0,0,1,1,1,0,0,4.0,0,3.0,1,611,14596,3,1,0
CLIX9866,3,0,1,1.0,1,0,0,0,1,1,1,0,4.0,0,3.0,1,1906,5885,3,2,11
CLIX9867,3,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,3629,42306,0,1,17
CLIX9868,3,0,1,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,6029,3,1,6
CLIX9869,3,0,1,1.0,1,2,0,1,0,0,0,0,3.0,0,3.0,1,0,30949,3,1,10
CLIX9870,3,0,1,1.0,1,0,0,0,2,1,0,0,4.0,1,3.0,1,0,9493,3,2,0
CLIX9871,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,0,7732,2,2,8
CLIX9872,3,0,1,1.0,1,0,3,1,1,1,0,0,3.0,0,3.0,1,1223,11146,3,1,8
CLIX9873,3,0,0,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,0,16368,2,2,11
CLIX9874,3,0,0,1.0,1,1,0,1,1,1,0,0,3.0,0,3.0,1,0,14326,3,2,13
CLIX9875,3,7,1,2.0,1,0,3,1,1,0,0,0,3.0,1,1.0,0,2353,14914,2,1,7
CLIX9876,3,7,1,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,0,2477,17450,3,1,15
CLIX9877,3,7,1,1.0,1,0,1,0,1,0,0,0,4.0,0,2.0,0,0,14524,3,2,8
CLIX9878,3,7,1,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,24976,3,1,13
CLIX9879,3,7,1,1.0,1,0,2,1,1,0,0,0,3.0,1,0.0,0,0,11941,3,2,8
CLIX9880,3,7,0,1.0,1,0,0,0,1,1,0,0,4.0,0,0.0,0,0,16218,2,1,8
CLIX9881,3,7,0,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,3,2,16
CLIX9882,3,7,0,1.0,1,0,3,1,1,0,1,0,3.0,0,0.0,0,1465,14878,3,1,11
CLIX9883,3,5,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2548,12580,2,2,0
CLIX9884,3,0,1,2.0,1,0,2,1,2,1,0,0,3.0,1,2.0,0,1124,22039,2,2,16
CLIX9885,3,0,1,1.0,1,0,0,0,2,0,0,0,1.0,1,2.0,1,2924,20348,2,1,5
CLIX9888,3,0,1,1.0,1,1,3,1,1,0,0,0,2.0,1,2.0,1,6031,25715,1,1,17
CLIX9889,3,0,1,1.0,1,1,0,1,1,0,0,0,1.0,1,2.0,0,2548,7136,2,1,0
CLIX9890,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,1875,11175,3,2,0
CLIX9891,3,0,1,1.0,1,1,0,1,1,1,0,0,3.0,1,2.0,0,5890,12333,2,2,8
CLIX9892,3,0,1,1.0,1,1,0,1,1,0,1,0,1.0,0,3.0,1,4497,17999,2,2,2
CLIX9893,3,0,1,1.0,1,0,0,1,1,0,1,0,3.0,1,1.0,0,4497,14926,2,1,13
CLIX9894,3,0,1,1.0,1,2,0,1,1,0,1,0,4.0,0,3.0,1,5853,13329,1,1,13
CLIX9896,3,5,0,2.0,0,0,3,0,1,1,0,0,3.0,1,0.0,1,2561,12562,1,1,13
CLIX9897,3,5,0,1.0,1,2,0,1,1,0,0,0,3.0,1,1.0,0,2929,11365,2,1,8
CLIX9898,3,5,0,1.0,1,2,3,1,1,0,0,0,2.0,1,0.0,0,2605,12160,1,2,8
CLIX9899,3,5,1,1.0,1,2,0,1,1,0,1,0,0.0,1,3.0,1,2708,24701,1,2,13
CLIX9900,3,5,1,1.0,1,0,3,1,1,0,1,0,4.0,1,0.0,1,2662,24341,1,1,13
CLIX9901,3,5,1,1.0,1,0,3,1,1,0,0,0,4.0,1,1.0,0,2662,26195,1,1,4
CLIX9902,3,5,1,1.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,6166,6343,1,2,11
CLIX9903,3,5,1,1.0,1,2,0,1,1,0,0,1,2.0,1,0.0,0,2662,15373,1,0,11
CLIX9904,3,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,3030,18083,1,1,13
CLIX9905,3,5,1,1.0,1,1,3,0,1,1,0,1,2.0,0,0.0,0,4909,0,1,2,1
CLIX9907,3,5,1,1.0,1,1,0,1,2,0,0,1,0.0,0,0.0,1,4909,0,0,1,6
CLIX9908,3,5,1,1.0,0,1,0,1,1,1,0,0,3.0,1,3.0,1,5531,18590,2,1,7
CLIX9909,3,5,1,1.0,0,2,0,1,1,1,0,0,4.0,1,2.0,0,2929,7414,1,1,0
CLIX9910,3,5,1,1.0,0,1,3,1,1,0,0,1,2.0,0,0.0,0,4751,0,1,1,7
CLIX9911,3,5,1,2.0,1,1,0,1,1,1,0,1,1.0,1,1.0,0,4550,17983,1,2,11
CLIX9912,3,5,1,2.0,1,1,0,0,1,1,0,0,4.0,0,1.0,0,5080,0,1,1,8
CLIX9913,3,5,1,2.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,2662,0,1,1,6
CLIX9914,3,5,1,2.0,1,2,3,1,1,1,0,0,2.0,0,0.0,0,4822,0,1,1,0
CLIX9915,3,5,1,2.0,1,2,0,0,1,1,0,1,0.0,0,0.0,0,3994,0,1,0,11
CLIX9916,3,5,1,2.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,4909,0,1,2,17
CLIX9917,3,5,1,2.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4909,0,0,1,13
CLIX9918,3,5,1,2.0,0,0,0,0,1,1,0,0,3.0,1,1.0,0,2561,12856,1,2,0
CLIX9919,3,5,1,2.0,0,1,0,1,1,1,0,0,3.0,0,0.0,0,4922,0,1,1,13
CLIX9920,3,5,1,2.0,0,0,0,1,1,0,0,0,0.0,0,0.0,0,2561,0,0,1,5
CLIX9921,3,5,0,1.0,1,1,0,1,1,1,0,1,4.0,1,0.0,0,4392,23266,1,2,13
CLIX9922,3,5,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,5290,10733,1,1,13
CLIX9923,3,5,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2561,0,1,2,13
CLIX9924,3,5,0,1.0,1,1,0,0,1,1,0,0,3.0,0,0.0,0,5290,0,1,2,13
CLIX9925,3,5,0,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,5290,12473,1,2,0
CLIX9926,3,5,0,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,4751,0,0,1,13
CLIX9927,3,7,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,2662,15180,1,1,8
CLIX9928,3,7,1,1.0,1,2,0,1,1,0,0,1,0.0,1,2.0,0,2662,5855,1,2,16
CLIX9929,3,7,1,1.0,1,0,0,0,1,0,1,0,3.0,1,2.0,0,2662,17010,2,1,13
CLIX9930,3,7,1,1.0,1,2,0,0,1,0,0,0,3.0,1,3.0,1,2708,9947,1,2,0
CLIX9931,3,7,1,1.0,1,1,0,1,1,1,0,0,3.0,1,2.0,0,5448,17215,1,1,13
CLIX9932,3,7,1,1.0,1,0,0,1,1,0,0,0,4.0,1,2.0,0,3030,11698,1,2,13
CLIX9933,3,7,0,2.0,0,0,0,1,1,0,0,1,0.0,0,0.0,0,3842,0,1,2,15
CLIX9934,3,7,0,1.0,1,1,0,0,1,1,0,0,3.0,1,0.0,0,5290,12542,1,1,16
CLIX9935,3,7,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,1,6329,32463,3,1,0
CLIX9937,8,6,0,2.0,1,0,0,1,1,0,0,0,4.0,0,1.0,0,751,15962,2,1,8
CLIX9938,8,6,0,2.0,1,2,2,0,1,0,1,0,2.0,0,3.0,1,0,12922,2,1,17
CLIX9939,8,6,0,2.0,1,0,0,1,1,0,1,0,2.0,0,2.0,0,0,17958,2,1,8
CLIX9940,8,6,0,2.0,1,2,0,1,1,1,0,0,4.0,1,1.0,1,1098,9461,2,1,8
CLIX9941,8,6,0,2.0,1,2,0,1,2,0,1,0,3.0,1,1.0,0,828,7895,1,1,16
CLIX9942,8,6,0,2.0,1,0,0,1,1,0,1,0,4.0,1,3.0,1,1098,23438,2,2,8
CLIX9943,8,6,0,2.0,1,2,0,0,1,0,0,0,2.0,1,3.0,1,1829,13654,2,1,16
CLIX9944,8,6,0,2.0,1,1,3,0,1,1,0,0,4.0,1,0.0,0,2727,18749,2,1,0
CLIX9945,8,6,0,2.0,1,2,0,1,1,0,1,0,4.0,1,0.0,0,1829,9625,1,1,0
CLIX9946,8,6,0,2.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,2915,12742,2,2,2
CLIX9947,8,6,0,2.0,1,2,0,1,1,0,0,0,2.0,1,0.0,0,1829,10475,1,2,7
CLIX9948,8,6,0,2.0,1,2,0,1,1,0,1,0,4.0,1,0.0,0,1829,7142,1,1,8
CLIX9949,8,6,0,2.0,1,1,3,1,1,1,1,0,4.0,1,3.0,1,2727,22199,2,2,8
CLIX9950,8,6,0,2.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2727,16171,1,1,0
CLIX9951,8,6,0,2.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2727,24657,1,2,1
CLIX9952,8,6,0,2.0,1,0,1,1,1,0,0,0,3.0,1,0.0,0,1829,17843,1,1,8
CLIX9953,8,6,0,2.0,1,1,0,0,1,1,0,0,2.0,1,0.0,1,2727,15942,1,2,17
CLIX9954,8,6,0,2.0,1,0,0,0,1,0,0,0,0.0,1,0.0,0,1829,7932,1,2,0
CLIX9955,8,6,0,2.0,1,2,0,1,1,0,0,0,3.0,1,0.0,0,1829,8194,1,1,16
CLIX9956,8,6,0,2.0,1,2,0,1,1,0,0,0,3.0,1,3.0,1,1829,8741,1,2,16
CLIX9957,8,6,1,1.0,1,0,0,1,1,1,0,0,4.0,1,3.0,1,0,22340,2,1,8
CLIX9958,8,6,1,1.0,1,2,0,0,2,1,0,0,3.0,1,3.0,1,0,8468,2,2,7
CLIX9959,8,6,1,1.0,1,2,0,0,1,0,1,0,0.0,1,2.0,1,0,17353,1,1,16
CLIX9960,8,6,1,1.0,1,0,0,1,1,1,1,0,4.0,1,3.0,1,0,19044,2,1,13
CLIX9961,8,6,1,1.0,1,1,0,1,1,0,1,0,0.0,1,2.0,0,2662,21551,2,1,8
CLIX9962,8,6,1,1.0,1,0,0,1,1,0,1,0,4.0,1,3.0,1,1141,12259,1,1,8
CLIX9963,8,6,1,1.0,1,2,2,0,2,0,0,0,2.0,0,3.0,1,1141,8620,2,2,0
CLIX9964,8,6,1,1.0,1,1,0,0,1,1,0,0,0.0,1,3.0,1,2988,15500,1,1,1
CLIX9965,8,6,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,1901,13573,2,2,8
CLIX9966,8,6,1,1.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,1901,13573,1,2,8
CLIX9967,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,1,2.0,0,1141,10793,2,1,17
CLIX9968,8,6,1,1.0,1,1,0,1,2,0,0,0,4.0,1,3.0,1,2226,16972,1,1,8
CLIX9969,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,1,3.0,1,1903,19988,1,1,16
CLIX9970,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,1.0,1,2988,20673,1,2,16
CLIX9971,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,1,2.0,0,1903,15981,1,1,12
CLIX9972,8,6,1,1.0,1,0,0,1,1,0,1,0,3.0,1,2.0,1,1903,28770,2,1,13
CLIX9973,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,1,3.0,1,1903,23749,2,2,2
CLIX9974,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2988,18916,1,2,8
CLIX9975,8,6,1,1.0,1,1,0,0,2,1,0,0,2.0,1,1.0,0,2988,17310,1,2,4
CLIX9976,8,6,1,1.0,1,2,3,1,1,0,1,0,4.0,1,1.0,0,1903,15281,2,2,13
CLIX9977,8,6,1,1.0,1,2,0,0,1,0,0,0,2.0,1,2.0,0,2854,35738,2,2,14
CLIX9978,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,1.0,0,2988,8186,2,2,8
CLIX9979,8,6,1,1.0,1,1,0,1,1,0,0,0,4.0,1,3.0,1,1903,13423,2,2,0
CLIX9980,8,6,1,1.0,1,1,0,1,1,1,0,0,2.0,1,1.0,0,2988,5585,1,1,0
CLIX9981,8,6,1,1.0,1,2,3,1,2,0,0,0,3.0,1,2.0,0,2399,21232,1,2,14
CLIX9982,8,6,1,1.0,1,2,3,1,1,0,0,0,4.0,1,2.0,0,1903,18314,1,1,13
CLIX9983,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,2823,21411,1,2,11
CLIX9984,8,6,1,1.0,1,2,0,1,1,0,1,0,2.0,1,3.0,1,2854,32004,2,1,11
CLIX9985,8,6,1,1.0,1,1,0,0,1,1,0,0,3.0,1,3.0,1,4482,37727,2,2,13
CLIX9986,8,6,1,1.0,1,2,0,1,1,0,0,0,4.0,1,3.0,1,1903,22732,2,1,6
CLIX9987,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2988,17945,1,1,8
CLIX9988,8,6,1,1.0,1,1,0,1,2,1,0,0,0.0,1,3.0,1,2799,10973,1,2,0
CLIX9989,8,6,1,1.0,1,1,1,1,1,1,0,0,4.0,0,3.0,1,2799,0,1,2,8
CLIX9990,8,6,1,1.0,1,2,0,1,1,0,1,0,3.0,1,3.0,1,1903,27058,1,2,14
CLIX9991,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,1.0,0,2799,18980,1,1,13
CLIX9992,8,6,1,1.0,1,1,0,1,1,1,0,0,0.0,1,3.0,1,2799,22672,1,1,0
CLIX9993,8,6,1,1.0,1,1,3,1,1,1,0,0,3.0,1,3.0,1,5310,26354,1,2,13
CLIX9994,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,2799,25419,1,1,14
CLIX9995,8,6,1,1.0,1,2,0,0,2,0,0,0,0.0,1,2.0,0,1903,24685,1,1,0
CLIX9996,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,2799,12992,1,2,16
CLIX9997,8,6,1,1.0,1,0,0,0,1,1,0,0,4.0,1,3.0,1,5614,8810,1,2,7
CLIX9998,8,6,1,1.0,1,1,0,0,1,1,0,0,4.0,1,2.0,0,2799,4008,1,1,13
CLIX9999,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,1.0,0,2799,28319,1,2,13
CLIX10000,8,6,1,1.0,1,2,0,1,1,1,0,0,1.0,1,3.0,1,1903,17859,1,1,2
CLIX10001,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,1,2.0,0,1903,10411,1,1,14
CLIX10002,8,6,1,1.0,1,1,0,0,1,1,0,0,3.0,1,1.0,0,5026,24507,1,1,3
CLIX10003,8,6,1,1.0,1,1,0,0,1,1,0,0,2.0,1,3.0,1,5026,14149,1,1,6
CLIX10004,8,6,1,1.0,1,0,0,0,1,1,0,0,3.0,1,2.0,0,3682,13120,1,1,3
CLIX10005,8,6,1,1.0,1,2,0,1,1,0,0,0,4.0,1,3.0,1,1903,26245,1,1,1
CLIX10006,8,6,1,1.0,1,1,0,1,2,1,0,0,3.0,1,3.0,1,2799,20247,1,1,11
CLIX10007,8,6,1,1.0,1,1,0,0,0,1,0,0,3.0,1,3.0,1,2799,15135,1,2,8
CLIX10008,8,6,1,1.0,1,2,0,1,1,0,0,0,4.0,1,3.0,1,1903,14203,1,2,13
CLIX10009,8,6,1,1.0,1,2,0,1,1,0,0,0,3.0,1,0.0,0,1903,15131,1,1,6
CLIX10010,8,6,1,1.0,1,0,0,0,1,0,0,0,4.0,1,0.0,0,1903,12978,1,2,0
CLIX10011,8,6,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1903,0,1,1,17
CLIX10012,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2799,25292,1,2,17
CLIX10013,8,6,1,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,3682,20811,1,2,1
CLIX10014,8,6,1,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,2799,25947,1,2,8
CLIX10015,8,6,1,1.0,1,1,0,0,1,1,0,1,3.0,1,0.0,0,1903,14148,1,2,0
CLIX10016,8,6,1,1.0,1,1,0,0,1,1,0,0,4.0,1,0.0,0,2799,14034,1,1,13
CLIX10017,8,6,1,1.0,1,1,0,0,1,1,0,1,4.0,1,2.0,0,3682,15570,1,1,13
CLIX10018,8,6,1,1.0,1,1,0,1,1,1,0,1,4.0,1,0.0,0,2854,32234,1,2,8
CLIX10019,8,6,1,1.0,1,0,0,1,1,1,0,0,4.0,1,0.0,0,3682,15346,1,1,8
CLIX10020,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2799,10548,1,1,8
CLIX10021,8,6,1,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,2799,16014,1,2,16
CLIX10022,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2799,28835,1,2,6
CLIX10023,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,1,0,12
CLIX10024,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2799,22805,1,2,6
CLIX10025,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1903,12730,1,1,8
CLIX10026,8,6,1,1.0,1,0,0,0,0,1,0,0,2.0,0,0.0,0,1903,0,1,2,17
CLIX10027,8,6,1,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,3682,0,1,2,0
CLIX10028,8,6,1,1.0,1,1,0,1,1,0,0,1,2.0,1,0.0,0,3972,32493,0,1,5
CLIX10029,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,0,2.0,0,2799,0,1,2,1
CLIX10030,8,6,1,1.0,1,1,0,1,1,1,0,0,0.0,0,0.0,0,2799,0,1,0,16
CLIX10031,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,2,14
CLIX10032,8,6,1,1.0,1,1,0,1,2,1,0,0,3.0,0,0.0,0,2799,0,1,2,17
CLIX10033,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,0,1.0,1,2799,0,1,2,13
CLIX10034,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,1,1903,0,1,1,7
CLIX10035,8,6,1,1.0,1,1,0,0,1,1,0,0,4.0,0,0.0,0,2799,0,1,1,13
CLIX10036,8,6,1,1.0,1,1,0,0,1,0,0,1,2.0,0,0.0,0,2648,0,1,2,10
CLIX10037,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,0,7
CLIX10038,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,1,6
CLIX10039,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,1,11
CLIX10040,8,6,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1903,0,0,2,8
CLIX10041,8,6,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2648,0,1,1,8
CLIX10042,8,6,1,1.0,1,0,0,0,1,0,0,0,0.0,0,0.0,0,1903,0,0,2,8
CLIX10043,8,6,1,1.0,1,2,0,0,1,0,0,0,0.0,0,0.0,1,1903,0,1,1,7
CLIX10044,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,2,17
CLIX10045,8,6,1,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,1903,0,0,1,14
